"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
7.22847779948955e-11,0.327151616965138,0.669,0.448,1.14817141367092e-06,"Wdfy2",NA,NA
9.28746396307738e-11,0.313291865754796,0.265,0.094,1.47522077589521e-06,"Gm28382",NA,NA
1.06896709859003e-10,0.330975444499462,0.46,0.246,1.6979473394004e-06,"Med12l",NA,NA
1.10166524565458e-10,0.296200410770807,0.559,0.323,1.74988507619774e-06,"Paip1",NA,NA
1.39138716775108e-10,0.30304451175167,0.357,0.163,2.21007937725582e-06,"H2afj",NA,NA
1.70275614591751e-10,0.300990852983696,0.224,0.072,2.70465786217537e-06,"Pag1",NA,NA
2.08188644417182e-10,0.396575751600147,0.739,0.563,3.30686842792252e-06,"Sgms1",NA,NA
2.12979863733742e-10,0.332401889747824,0.728,0.508,3.38297215554676e-06,"Ptbp2",NA,NA
2.21003998373243e-10,0.358666563880592,0.438,0.229,3.51042751016059e-06,"St6gal1",NA,NA
2.35202242608877e-10,0.340401076776965,0.393,0.2,3.7359524215994e-06,"Pofut1",NA,NA
2.48177462905021e-10,0.268110721642283,0.243,0.084,3.94205082078335e-06,"Fam49a",NA,NA
3.13934056224143e-10,0.358661941776495,0.415,0.218,4.98652854906429e-06,"Il10rb",NA,NA
3.26226017410717e-10,0.284620269269032,0.993,0.978,5.18177406055183e-06,"Pbx1","Pbx1",NA
3.30591260657152e-10,0.279828166568013,0.279,0.11,5.2511115842782e-06,"Cmbl",NA,NA
3.689019211399e-10,0.314235729079853,0.393,0.196,5.85963811538617e-06,"Casp12",NA,NA
3.96851274864114e-10,0.340439547675827,0.57,0.356,6.30358564994159e-06,"Taco1",NA,NA
4.29682849661562e-10,0.26049442814518,0.129,0.022,6.82508238402424e-06,"Unc5c",NA,NA
4.70102372832361e-10,0.325372327709114,0.467,0.27,7.46710609006923e-06,"Tulp3",NA,NA
