"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
2.83635575867182e-09,-0.271625540881997,0.018,0.156,4.50526748707432e-05,"Rab11fip1",NA,NA
3.39184206297421e-09,-0.411986223788406,0.449,0.628,5.38760193282823e-05,"Osbpl3",NA,NA
3.4507689442953e-09,-0.323872045615061,0.879,0.917,5.48120139111866e-05,"Mycbp2",NA,NA
3.56804582651847e-09,-0.421701672004524,0.305,0.506,5.66748399084194e-05,"Jun","Jun",NA
4.70416704250962e-09,-0.256797519212089,0.096,0.273,7.47209893032227e-05,"Agpat4",NA,NA
4.80508390868514e-09,-0.415744328057468,0.551,0.668,7.63239528055547e-05,"Agap1",NA,NA
5.54306207574084e-09,-0.330333704982409,0.125,0.306,8.80459980110674e-05,"Cacna1d",NA,NA
5.58872303150777e-09,-0.289679134213883,0.158,0.352,8.87712766324693e-05,"Col6a1",NA,NA
5.9688392371469e-09,-0.388843870933943,0.342,0.554,9.48090424428413e-05,"Maml3",NA,NA
6.74933629653997e-09,-0.280496874001595,0.022,0.158,0.000107206457734241,"Procr",NA,NA
7.90023604547962e-09,-0.267931636473193,0.044,0.194,0.000125487349346398,"Id1","Id1",NA
8.04149037563867e-09,-0.356233238090848,0.298,0.49,0.000127731033126645,"Supt5",NA,NA
8.68166540151899e-09,-0.30675659621874,0.162,0.352,0.000137899573237728,"Midn",NA,NA
8.82084354047112e-09,-0.271906697315064,0.059,0.217,0.000140110278796843,"Cables1",NA,NA
8.97857792499084e-09,-0.335101919949067,0.79,0.835,0.000142615731760554,"Macf1",NA,NA
9.23177309979307e-09,-0.384701591471462,0.338,0.527,0.000146637483917113,"Phf20",NA,NA
9.34152495576693e-09,-0.343277835768189,0.129,0.303,0.000148380782397402,"Ddit4",NA,NA
9.83395914654815e-09,-0.427427320329035,0.165,0.354,0.000156202607083771,"Rbbp7",NA,"Rbbp7"
1.08810153115318e-08,-0.477707879077896,0.404,0.582,0.000172834047208371,"Acsbg1",NA,NA
1.15558132129006e-08,-0.536704174548585,0.562,0.701,0.000183552537073712,"Elf2","Elf2",NA
1.30742568676112e-08,-0.389487518754816,0.305,0.492,0.000207671496085137,"Chn2",NA,NA
1.49844961579721e-08,-0.410970038646699,0.915,0.947,0.000238013736973229,"Alas1",NA,NA
1.77337806506467e-08,-0.363605547778615,0.305,0.508,0.000281683371854872,"Glis3","Glis3",NA
1.85356408660506e-08,-0.283232978405421,0.107,0.279,0.000294420119516348,"Lnx2",NA,NA
2.17812058584953e-08,-0.299673958533902,0.162,0.347,0.00034597267385634,"St5",NA,NA
2.46177101779686e-08,-0.27403692801106,0.088,0.25,0.000391027708466854,"Mapkapk3",NA,NA
2.99432653753638e-08,-0.57003459252877,0.188,0.367,0.000475618827222278,"Sdk1",NA,NA
3.05571984283678e-08,-0.345600829653692,0.129,0.301,0.000485370539836194,"Gm15958",NA,NA
