"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_names","TF","sex"
1.8053600020599e-08,0.162449686223371,0.226,0.115,0.000286763382727195,"Btbd3",NA,NA
1.89721904690067e-08,-0.263957674416057,0.287,0.421,0.000301354273409703,"Ccnd3",NA,NA
1.9051425722348e-08,0.252630187139438,0.884,0.85,0.000302612846173776,"Atxn1",NA,NA
2.03607958999599e-08,0.127667306304778,0.132,0.049,0.000323410882074963,"Myc","Myc",NA
2.08403357656844e-08,0.244692663675088,0.145,0.059,0.000331027893302131,"Slc6a5",NA,NA
2.16659303564431e-08,0.180727358852054,0.233,0.121,0.000344141637781741,"B4galnt3",NA,NA
2.20129254151097e-08,0.141958378271533,0.18,0.082,0.000349653307293602,"Epb41l2",NA,NA
2.49844200308946e-08,0.129215446255152,0.152,0.062,0.00039685252777073,"Aldh1a2",NA,NA
2.52099592944319e-08,0.120674876900027,0.137,0.053,0.000400434993432757,"Gm14296",NA,NA
2.61820365293234e-08,0.441845877425352,0.583,0.48,0.000415875468231774,"Ahcyl2",NA,NA
2.67961329998517e-08,0.303326508784073,0.653,0.526,0.000425629776569644,"Tead1","Tead1",NA
2.69359292690404e-08,0.238337168635265,0.634,0.496,0.000427850300509438,"Ctnna1",NA,NA
2.71455895697715e-08,-0.234637100745835,0.168,0.297,0.000431180544726251,"Arhgap24",NA,NA
2.72464857638466e-08,0.290282534953634,0.683,0.574,0.00043278317987294,"Cpe",NA,NA
2.75535351151972e-08,0.212637375912515,0.373,0.24,0.000437660351769792,"Auh",NA,NA
2.79891168934237e-08,0.239531749345141,0.249,0.138,0.000444579132735142,"Mboat2",NA,NA
2.89864356631624e-08,-0.25909911327757,0.262,0.391,0.000460420544073672,"Dhcr7",NA,NA
2.94758214987009e-08,0.193300070180009,0.34,0.209,0.000468193948685365,"Pex2",NA,NA
2.98194712507301e-08,0.220688696386524,0.483,0.35,0.000473652481346596,"Taco1",NA,NA
3.05745832838887e-08,0.20435276420763,0.355,0.228,0.000485646680881288,"Tmem205",NA,NA
3.17189569782822e-08,0.303051523581591,0.384,0.257,0.000503823912643034,"Lmo7",NA,NA
3.2084903363194e-08,-0.162112794420533,0.046,0.133,0.000509636605020973,"Ier3",NA,NA
3.34780472250024e-08,0.241963274839818,0.569,0.426,0.000531765302121938,"Plpp1",NA,NA
3.42568195485564e-08,-0.188513662081706,0.135,0.251,0.00054413532170927,"Vsig10",NA,NA
3.54532940197724e-08,0.25652215742737,0.289,0.171,0.000563140122210065,"Gm42303",NA,NA
3.57406091018758e-08,0.211153896245033,0.447,0.303,0.000567703834974195,"Id2","Id2",NA
3.75863160261133e-08,0.227797215927338,0.521,0.387,0.000597021043758784,"Hspd1",NA,NA
3.77139556158881e-08,0.221206890898637,0.342,0.218,0.000599048471002766,"Pofut1",NA,NA
3.8575070959677e-08,0.165205466489003,0.243,0.132,0.000612726427123509,"Insyn2a",NA,NA
3.94010232232674e-08,0.231358537155523,0.521,0.386,0.000625845852878379,"Abhd6",NA,NA
3.9731094583796e-08,-0.194588905037002,0.116,0.225,0.000631088706369015,"Zfp251","Zfp251",NA
